ID,modified,rightsHolder,references,institutionID,collectionID,datasetID,institutionCode,collectionCode,datasetName,basisOfRecord,occurrenceID,catalogNumber,recordedBy,individualCount,organismQuantity,organismQuantityType,sex,lifeStage,behavior,establishmentMeans,occurrenceStatus,associatedReferences,associatedSequences,associatedTaxa,otherCatalogNumbers,occurrenceRemarks,eventDate,eventID,identificationID,typeStatus,identifiedBy,dateIdentified,identificationRemarks,identificationQualifier,country,stateProvince,county,municipality,locality,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,taxonID,acceptedNameUsageID,scientificName,acceptedNameUsage,kingdom,phylum,class,order,family,genus,taxonRank,recordedByID,identifiedByID,materialSampleID,samplingProtocol,Organism id
OBS7225740,2026-05-04T09:19:09Z,Simone Graziosi,,,,108820,,,Citizens for FunDive,HumanObservation,7225740,,Simone Graziosi,,,individuals,,,,,,,,,,,2024-10-20T07:57:00Z,https://app.plutof.ut.ee/event/view/14713867,26806979,,,2024-10-20,,,Italy,,Toscana,Sarteano,,43.0092524,11.8131916,WGS84,5,3TFTT,,Lepista sordida (Fr.) Singer,,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricales fam Incertae sedis,Lepista,Species,,,,,
OBS7225741,2026-05-04T09:19:09Z,Simone Graziosi,,,,108820,,,Citizens for FunDive,HumanObservation,7225741,,Simone Graziosi,,,individuals,,,,,,,,,,,2024-10-20T08:45:00Z,https://app.plutof.ut.ee/event/view/14713866,26806980,,,2024-10-20,,,Italy,,Toscana,Sarteano,,43.0092623,11.8141859,WGS84,1,58DH2,,Tricholoma atrosquamosum (Chevall.) Sacc.,,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,Tricholoma,Species,,,,,
OBS7225742,2026-05-04T09:19:09Z,Simone Graziosi,,,,108820,,,Citizens for FunDive,HumanObservation,7225742,,Simone Graziosi,,,individuals,,,,,,,,,,,2024-10-20T08:39:00Z,https://app.plutof.ut.ee/event/view/14713865,26806981,,,2024-10-20,,,Italy,,Toscana,Sarteano,,43.0092309,11.8143497,WGS84,8,58DS3,,Tricholoma luridum (Schaeff.) P. Kumm.,,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,Tricholoma,Species,,,,,
OBS7225743,2026-05-04T09:19:09Z,Simone Graziosi,,,,108820,,,Citizens for FunDive,HumanObservation,7225743,,Simone Graziosi,,,individuals,,,,,,,,,,,2024-10-20T09:06:00Z,https://app.plutof.ut.ee/event/view/14713864,26806982,,,2024-10-20,,,Italy,,Toscana,Sarteano,,43.0088534,11.8149327,WGS84,4,44R7X,,Mutinus caninus (Huds.) Fr.,,Fungi,Basidiomycota,Agaricomycetes,Phallales,Phallaceae,Mutinus,Species,,,,,
OBS7225746,2026-05-04T09:19:09Z,Simone Graziosi,,,,108820,,,Citizens for FunDive,HumanObservation,7225746,,Simone Graziosi,,,individuals,,,,,,,,,,,2024-10-20T09:38:00Z,https://app.plutof.ut.ee/event/view/14713863,26806991,,,2024-10-20,,,Italy,,Toscana,Sarteano,,43.0085759,11.8152881,WGS84,11,YJY2,,Cortinarius anomalus (Fr.) Fr.,,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Species,,,,,
OBS7225747,2026-05-04T09:19:09Z,Simone Graziosi,,,,108820,,,Citizens for FunDive,HumanObservation,7225747,,Simone Graziosi,,,individuals,,,,,,,,,,,2024-10-20T07:40:00Z,https://app.plutof.ut.ee/event/view/14713862,26806992,,,2024-10-20,,,Italy,,Toscana,Sarteano,,43.0096097,11.8113457,WGS84,12,,3JXVF,Hebeloma sinapizans (Fr.) Sacc.,Hebeloma sinapizans (Paulet) Gillet,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hymenogastraceae,Hebeloma,Species,,,,,
OBS7225748,2026-05-04T09:19:09Z,Simone Graziosi,,,,108820,,,Citizens for FunDive,HumanObservation,7225748,,Simone Graziosi,,,individuals,,,,,,,,,,,2024-10-20T08:09:00Z,https://app.plutof.ut.ee/event/view/14713861,26806993,,,2024-10-20,,,Italy,,Toscana,Sarteano,,43.0091114,11.8135869,WGS84,15,4RBVZ,,Ramaria stricta (Pers.) Quél.,,Fungi,Basidiomycota,Agaricomycetes,Gomphales,Gomphaceae,Ramaria,Species,,,,,
OBS7225749,2026-05-04T09:19:09Z,Simone Graziosi,,,,108820,,,Citizens for FunDive,HumanObservation,7225749,,Simone Graziosi,,,individuals,,,,,,,,,,sez sanguinolenti,2024-10-20T08:16:00Z,https://app.plutof.ut.ee/event/view/14713860,26806994,,,2024-10-20,,,Italy,,Toscana,Sarteano,,43.0094399,11.8138956,WGS84,10,65N3K,,Agaricus impudicus (Rea) Pilát,,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Agaricus,Species,,,,,
OBS7225750,2026-05-04T09:19:09Z,Simone Graziosi,,,,108820,,,Citizens for FunDive,HumanObservation,7225750,,Simone Graziosi,,,individuals,,,,,,,,,,,2024-10-20T09:31:00Z,https://app.plutof.ut.ee/event/view/14713859,26806995,,,2024-10-20,,,Italy,,Toscana,Sarteano,,43.0085974,11.8152805,WGS84,10,YL7L,,Cortinarius infractus (Pers.) Fr.,,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Species,,,,,
OBS7225751,2026-05-04T09:19:10Z,Simone Graziosi,,,,108820,,,Citizens for FunDive,HumanObservation,7225751,,Simone Graziosi,,,individuals,,,,,,,,,,,2024-10-20T08:43:00Z,https://app.plutof.ut.ee/event/view/14713858,26806996,,,2024-10-20,,,Italy,,Toscana,Sarteano,,43.0090763,11.8143671,WGS84,4,3RS3X,,Lactarius pallidus Pers.,,Fungi,Basidiomycota,Agaricomycetes,Russulales,Russulaceae,Lactarius,Species,,,,,
OBS7225752,2026-05-04T09:19:10Z,Simone Graziosi,,,,108820,,,Citizens for FunDive,HumanObservation,7225752,,Simone Graziosi,,,individuals,,,,,,,,,,,2024-10-20T10:11:00Z,https://app.plutof.ut.ee/event/view/14713529,26806997,,,2024-10-20,,,Italy,,Toscana,Sarteano,,43.0084064,11.8123274,WGS84,9,6PDNS,,Lepiota clypeolaria (Bull.) Quél.,,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Lepiota,Species,,,,,
OBS7225753,2026-05-04T09:19:10Z,Simone Graziosi,,,,108820,,,Citizens for FunDive,HumanObservation,7225753,,Simone Graziosi,,,individuals,,,,,,,,,,,2024-10-20T11:17:00Z,https://app.plutof.ut.ee/event/view/14713528,26806998,,,2024-10-20,,,Italy,,Toscana,Sarteano,,43.0083677,11.8120347,WGS84,7,7G53L,,Volvopluteus gloiocephalus (DC.) Vizzini; Contu & Justo,,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Pluteaceae,Volvopluteus,Species,,,,,
OBS7225754,2026-05-04T09:19:10Z,Simone Graziosi,,,,108820,,,Citizens for FunDive,HumanObservation,7225754,,Simone Graziosi,,,individuals,,,,,,,,,,,2024-10-19T08:00:00Z,https://app.plutof.ut.ee/event/view/14713257,28729506,,Irja Saar,2025-08-25,,,Italy,,Toscana,Sarteano,,43.0074765,11.8131263,WGS84,11,44TSG,,Mycena rosea (Schumach.) Gramberg,,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Mycenaceae,Mycena,Species,,,,,
OBS7225755,2026-05-04T09:19:10Z,Simone Graziosi,,,,108820,,,Citizens for FunDive,HumanObservation,7225755,,Simone Graziosi,,,individuals,,,,,,,,,,,2024-10-19T07:44:00Z,https://app.plutof.ut.ee/event/view/14713256,26807000,,,2024-10-19,,,Italy,,Toscana,Sarteano,,43.0073535,11.8128835,WGS84,8,58DG9,,Tricholoma album (Schaeff.) P. Kumm.,,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,Tricholoma,Species,,,,,
OBS7225756,2026-05-04T09:19:10Z,Simone Graziosi,,,,108820,,,Citizens for FunDive,HumanObservation,7225756,,Simone Graziosi,,,individuals,,,,,,,,,,,2024-10-19T07:57:00Z,https://app.plutof.ut.ee/event/view/14713255,26807001,,,2024-10-19,,,Italy,,Toscana,Sarteano,,43.0073456,11.8129911,WGS84,6,,38HQ2,Lepiota aspera (Pers.) Quél.,Echinoderma asperum (Pers.) Bon,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Echinoderma,Species,,,,,
OBS7225757,2026-05-04T09:19:10Z,Simone Graziosi,,,,108820,,,Citizens for FunDive,HumanObservation,7225757,,Simone Graziosi,,,individuals,,,,,,,,,,,2024-10-19T07:32:00Z,https://app.plutof.ut.ee/event/view/14713254,26807002,,,2024-10-19,,,Italy,,Toscana,Sarteano,,43.0082009,11.8110846,WGS84,3,3NB6F,,Hygrocybe conica (Schaeff.) P. Kumm.,,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,Hygrocybe,Species,,,,,
OBS7225758,2026-05-04T09:19:10Z,Simone Graziosi,,,,108820,,,Citizens for FunDive,HumanObservation,7225758,,Simone Graziosi,,,individuals,,,,,,,,,,,2024-10-19T07:30:00Z,https://app.plutof.ut.ee/event/view/14713252,26807003,,,2024-10-19,,,Italy,,Toscana,Sarteano,,43.0084795,11.8106954,WGS84,8,3N275,,Hydnum repandum L.,,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Hydnaceae,Hydnum,Species,,,,,
OBS7225759,2026-05-04T09:19:10Z,Simone Graziosi,,,,108820,,,Citizens for FunDive,HumanObservation,7225759,,Simone Graziosi,,,individuals,,,,,,,,,,,2024-10-19T07:56:00Z,https://app.plutof.ut.ee/event/view/14713251,26807004,,,2024-10-19,,,Italy,,Toscana,Sarteano,,43.0073175,11.812929,WGS84,6,3RS8B,,Lactarius salmonicolor R. Heim & Leclair,,Fungi,Basidiomycota,Agaricomycetes,Russulales,Russulaceae,Lactarius,Species,,,,,
OBS7225760,2026-05-04T09:19:10Z,Simone Graziosi,,,,108820,,,Citizens for FunDive,HumanObservation,7225760,,Simone Graziosi,,,individuals,,,,,,,,,,,2024-10-19T07:38:00Z,https://app.plutof.ut.ee/event/view/14713253,26807005,,,2024-10-19,,,Italy,,Toscana,Sarteano,,43.0079318,11.8114457,WGS84,4,58DH2,,Tricholoma atrosquamosum (Chevall.) Sacc.,,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,Tricholoma,Species,,,,,
OBS7225761,2026-05-04T09:19:10Z,Simone Graziosi,,,,108820,,,Citizens for FunDive,HumanObservation,7225761,,Simone Graziosi,,,individuals,,,,,,,,,,,2024-10-19T07:36:00Z,https://app.plutof.ut.ee/event/view/14713250,26807006,,,2024-10-19,,,Italy,,Toscana,Sarteano,,43.0079265,11.8114925,WGS84,10,3NB37,,Hygrocybe acutoconica (Clem.) Singer,,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,Hygrocybe,Species,,,,,
OBS7225762,2026-05-04T09:19:10Z,Simone Graziosi,,,,108820,,,Citizens for FunDive,HumanObservation,7225762,,Simone Graziosi,,,individuals,,,,,,,,,,,2024-10-19T10:19:00Z,https://app.plutof.ut.ee/event/view/14713248,26807007,,,2024-10-19,,,Italy,,Toscana,Sarteano,,43.0072856,11.8138935,WGS84,,3TFTT,,Lepista sordida (Fr.) Singer,,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricales fam Incertae sedis,Lepista,Species,,,,,
OBS7225763,2026-05-04T09:19:10Z,Simone Graziosi,,,,108820,,,Citizens for FunDive,HumanObservation,7225763,,Simone Graziosi,,,individuals,,,,,,,,,,,2024-10-19T07:41:00Z,https://app.plutof.ut.ee/event/view/14713246,26807008,,,2024-10-19,,,Italy,,Toscana,Sarteano,,43.0074634,11.812521,WGS84,11,6PDBL,,Lepiota cristata (Bolton) P. Kumm.,,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Lepiota,Species,,,,,
OBS7225764,2026-05-04T09:19:10Z,Simone Graziosi,,,,108820,,,Citizens for FunDive,HumanObservation,7225764,,Simone Graziosi,,,individuals,,,,,,,,,,,2024-10-19T09:56:00Z,https://app.plutof.ut.ee/event/view/14713249,26807009,,,2024-10-19,,,Italy,,Toscana,Sarteano,,43.0070916,11.8144948,WGS84,,,5TYQY,Amanitopsis vaginata (Bull.) Roze,Amanita vaginata (Bull.) Vittad.,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Amanitaceae,Amanita,Species,,,,,
OBS7225765,2026-05-04T09:19:10Z,Simone Graziosi,,,,108820,,,Citizens for FunDive,HumanObservation,7225765,,Simone Graziosi,,,individuals,,,,,,,,,,,2024-10-19T08:02:00Z,https://app.plutof.ut.ee/event/view/14713247,26807010,,,2024-10-19,,,Italy,,Toscana,Sarteano,,43.0075203,11.8131374,WGS84,6,7B4SV,,Suillus granulatus (L.) Snell,,Fungi,Basidiomycota,Agaricomycetes,Boletales,Suillaceae,Suillus,Species,,,,,
OBS7225766,2026-05-04T09:19:10Z,Simone Graziosi,,,,108820,,,Citizens for FunDive,HumanObservation,7225766,,Simone Graziosi,,,individuals,,,,,,,,,,,2024-10-19T09:48:00Z,https://app.plutof.ut.ee/event/view/14713243,26807011,,,2024-10-19,,,Italy,,Toscana,Sarteano,,43.0073281,11.8144825,WGS84,,YKLR,,Cortinarius cumatilis Fr.,,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Species,,,,,
OBS7225767,2026-05-04T09:19:10Z,Simone Graziosi,,,,108820,,,Citizens for FunDive,HumanObservation,7225767,,Simone Graziosi,,,individuals,,,,,,,,,,,2024-10-19T08:44:00Z,https://app.plutof.ut.ee/event/view/14713242,26807012,,,2024-10-19,,,Italy,,Toscana,Sarteano,,43.007474,11.8152032,WGS84,9,65ZB2,,Amanita phalloides (Vaill. ex Fr.) Link,,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Amanitaceae,Amanita,Species,,,,,
OBS7225768,2026-05-04T09:19:10Z,Simone Graziosi,,,,108820,,,Citizens for FunDive,HumanObservation,7225768,,Simone Graziosi,,,individuals,,,,,,,,,,,2024-10-19T09:23:00Z,https://app.plutof.ut.ee/event/view/14713240,26807013,,,2024-10-19,,,Italy,,Toscana,Sarteano,,43.0074412,11.8160123,WGS84,11,4TS8M,,Russula melliolens Quél.,,Fungi,Basidiomycota,Agaricomycetes,Russulales,Russulaceae,Russula,Species,,,,,
OBS7225769,2026-05-04T09:19:10Z,Simone Graziosi,,,,108820,,,Citizens for FunDive,HumanObservation,7225769,,Simone Graziosi,,,individuals,,,,,,,,,,,2024-10-19T09:50:00Z,https://app.plutof.ut.ee/event/view/14713239,26807014,,,2024-10-19,,,Italy,,Toscana,Sarteano,,43.007254,11.8144009,WGS84,,4CYHL,,Paralepista flaccida (Sowerby) Vizzini,,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricales fam Incertae sedis,Paralepista,Species,,,,,
OBS7225770,2026-05-04T09:19:10Z,Simone Graziosi,,,,108820,,,Citizens for FunDive,HumanObservation,7225770,,Simone Graziosi,,,individuals,,,,,,,,,,,2024-10-19T08:52:00Z,https://app.plutof.ut.ee/event/view/14713236,26807015,,,2024-10-19,,,Italy,,Toscana,Sarteano,,43.0079449,11.8151651,WGS84,7,65ZFQ,,Amanita franchetii (Boud.) Fayod,,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Amanitaceae,Amanita,Species,,,,,
OBS7225771,2026-05-04T09:19:10Z,Simone Graziosi,,,,108820,,,Citizens for FunDive,HumanObservation,7225771,,Simone Graziosi,,,individuals,,,,,,,,,,,2024-10-19T08:41:00Z,https://app.plutof.ut.ee/event/view/14713225,26807016,,,2024-10-19,,,Italy,,Toscana,Sarteano,,43.0075829,11.8149511,WGS84,9,7D3TM,,Tricholoma sejunctum (Sowerby) Quél.,,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,Tricholoma,Species,,,,,
OBS7225772,2026-05-04T09:19:10Z,Simone Graziosi,,,,108820,,,Citizens for FunDive,HumanObservation,7225772,,Simone Graziosi,,,individuals,,,,,,,,,,,2024-10-19T08:54:00Z,https://app.plutof.ut.ee/event/view/14713245,26807017,,,2024-10-19,,,Italy,,Toscana,Sarteano,,43.0076922,11.814977,WGS84,,5TYZH,,Amanita pantherina (DC.) Krombh.,,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Amanitaceae,Amanita,Species,,,,,
OBS7225773,2026-05-04T09:19:10Z,Simone Graziosi,,,,108820,,,Citizens for FunDive,HumanObservation,7225773,,Simone Graziosi,,,individuals,,,,,,,,,,,2024-10-19T09:20:00Z,https://app.plutof.ut.ee/event/view/14713238,26807018,,,2024-10-19,,,Italy,,Toscana,Sarteano,,43.0074541,11.8161047,WGS84,8,,,Russula nigricans (Bull.) Fr.,,Fungi,Basidiomycota,Agaricomycetes,Russulales,Russulaceae,Russula,Species,,,,,
OBS7225774,2026-05-04T09:19:10Z,Simone Graziosi,,,,108820,,,Citizens for FunDive,HumanObservation,7225774,,Simone Graziosi,,,individuals,,,,,,,,,,,2024-10-19T10:21:00Z,https://app.plutof.ut.ee/event/view/14713235,26807019,,,2024-10-19,,,Italy,,Toscana,Sarteano,,43.0073024,11.813822,WGS84,,3F4GN,,Galerina marginata (Batsch) Kühner,,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hymenogastraceae,Galerina,Species,,,,,
OBS7225775,2026-05-04T09:19:10Z,Simone Graziosi,,,,108820,,,Citizens for FunDive,HumanObservation,7225775,,Simone Graziosi,,,individuals,,,,,,,,,,,2024-10-19T08:05:00Z,https://app.plutof.ut.ee/event/view/14713232,26807020,,,2024-10-19,,,Italy,,Toscana,Sarteano,,43.0075324,11.813675,WGS84,,W8RZ,,Clitocybe nebularis (Batsch) Quél.,,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricales fam Incertae sedis,Clitocybe,Species,,,,,
OBS7225776,2026-05-04T09:19:10Z,Simone Graziosi,,,,108820,,,Citizens for FunDive,HumanObservation,7225776,,Simone Graziosi,,,individuals,,,,,,,,,,,2024-10-19T10:41:00Z,https://app.plutof.ut.ee/event/view/14713234,26807021,,,2024-10-19,,,Italy,,Toscana,Sarteano,,43.0077912,11.8135296,WGS84,,KCQL,,Baeospora myosura (Fr.) Singer,,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricales fam Incertae sedis,Baeospora,Species,,,,,
OBS7225777,2026-05-04T09:19:10Z,Simone Graziosi,,,,108820,,,Citizens for FunDive,HumanObservation,7225777,,Simone Graziosi,,,individuals,,,,,,,,,,,2024-10-19T10:44:00Z,https://app.plutof.ut.ee/event/view/14713231,26807022,,,2024-10-19,,,Italy,,Toscana,Sarteano,,43.0077457,11.8134443,WGS84,,3FG8N,,Geastrum fimbriatum Fr.,,Fungi,Basidiomycota,Agaricomycetes,Geastrales,Geastraceae,Geastrum,Species,,,,,
OBS7225778,2026-05-04T09:19:10Z,Simone Graziosi,,,,108820,,,Citizens for FunDive,HumanObservation,7225778,,Simone Graziosi,,,individuals,,,,,,,,,,,2024-10-19T08:07:00Z,https://app.plutof.ut.ee/event/view/14713230,26807023,,,2024-10-19,,,Italy,,Toscana,Sarteano,,43.0076028,11.8137827,WGS84,,58DVS,,Tricholoma pessundatum (Fr.) Quél.,,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,Tricholoma,Species,,,,,
OBS7225779,2026-05-04T09:19:10Z,Simone Graziosi,,,,108820,,,Citizens for FunDive,HumanObservation,7225779,,Simone Graziosi,,,individuals,,,,,,,,,,,2024-10-19T08:15:00Z,https://app.plutof.ut.ee/event/view/14713228,26807024,,,2024-10-19,,,Italy,,Toscana,Sarteano,,43.0075644,11.8136415,WGS84,,4TRXX,,Russula fragilis Fr.,,Fungi,Basidiomycota,Agaricomycetes,Russulales,Russulaceae,Russula,Species,,,,,
OBS7225780,2026-05-04T09:19:10Z,Simone Graziosi,,,,108820,,,Citizens for FunDive,HumanObservation,7225780,,Simone Graziosi,,,individuals,,,,,,,,,,,2024-10-19T10:11:00Z,https://app.plutof.ut.ee/event/view/14713224,26807025,,,2024-10-19,,,Italy,,Toscana,Sarteano,,43.007246,11.8138467,WGS84,,4TS7C,,Russula luteotacta Rea,,Fungi,Basidiomycota,Agaricomycetes,Russulales,Russulaceae,Russula,Species,,,,,
OBS7225781,2026-05-04T09:19:10Z,Simone Graziosi,,,,108820,,,Citizens for FunDive,HumanObservation,7225781,,Simone Graziosi,,,individuals,,,,,,,,,,,2024-10-19T08:29:00Z,https://app.plutof.ut.ee/event/view/14713227,26807026,,,2024-10-19,,,Italy,,Toscana,Sarteano,,43.0074622,11.8140716,WGS84,,65ZG9,,Amanita gracilior Bas & Honrubia,,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Amanitaceae,Amanita,Species,,,,,
OBS7225782,2026-05-04T09:19:10Z,Simone Graziosi,,,,108820,,,Citizens for FunDive,HumanObservation,7225782,,Simone Graziosi,,,individuals,,,,,,,,,,,2024-10-19T09:43:00Z,https://app.plutof.ut.ee/event/view/14713221,26807027,,,2024-10-19,,,Italy,,Toscana,Sarteano,,43.0073635,11.8145538,WGS84,,3RLDM,,Laccaria amethystina (Huds.) Cooke,,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hydnangiaceae,Laccaria,Species,,,,,
OBS7225783,2026-05-04T09:19:10Z,Simone Graziosi,,,,108820,,,Citizens for FunDive,HumanObservation,7225783,,Simone Graziosi,,,individuals,,,,,,,,,,,2024-10-19T09:46:00Z,https://app.plutof.ut.ee/event/view/14713220,26807028,,,2024-10-19,,,Italy,,Toscana,Sarteano,,43.0072478,11.8143592,WGS84,,3NK5C,,Hymenopellis radicata (Relhan) R.H. Petersen,,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Physalacriaceae,Hymenopellis,Species,,,,,
OBS7225784,2026-05-04T09:19:10Z,Simone Graziosi,,,,108820,,,Citizens for FunDive,HumanObservation,7225784,,Simone Graziosi,,,individuals,,,,,,,,,,,2024-10-19T10:30:00Z,https://app.plutof.ut.ee/event/view/14713219,26807029,,,2024-10-19,,,Italy,,Toscana,Sarteano,,43.0078643,11.813815,WGS84,,5YJ2K,,Chroogomphus fulmineus (R. Heim) Courtec.,,Fungi,Basidiomycota,Agaricomycetes,Boletales,Gomphidiaceae,Chroogomphus,Species,,,,,
OBS7225785,2026-05-04T09:19:10Z,Simone Graziosi,,,,108820,,,Citizens for FunDive,HumanObservation,7225785,,Simone Graziosi,,,individuals,,,,,,,,,,,2024-10-19T10:01:00Z,https://app.plutof.ut.ee/event/view/14713229,26807030,,,2024-10-19,,,Italy,,Toscana,Sarteano,,43.0070857,11.814392,WGS84,,,,Inocybe adaequata (Britzelm.) Sacc.,,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Inocybaceae,Inocybe,Species,,,,,
OBS7225786,2026-05-04T09:19:10Z,Simone Graziosi,,,,108820,,,Citizens for FunDive,HumanObservation,7225786,,Simone Graziosi,,,individuals,,,,,,,,,,,2024-10-19T09:34:00Z,https://app.plutof.ut.ee/event/view/14713218,26807031,,,2024-10-19,,,Italy,,Toscana,Sarteano,,43.0075254,11.8151178,WGS84,5,65ZDJ,,Amanita crocea (Quel.) Singer,,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Amanitaceae,Amanita,Species,,,,,
OBS7225787,2026-05-04T09:19:10Z,Simone Graziosi,,,,108820,,,Citizens for FunDive,HumanObservation,7225787,,Simone Graziosi,,,individuals,,,,,,,,,,,2024-10-19T09:39:00Z,https://app.plutof.ut.ee/event/view/14713212,26807032,,,2024-10-19,,,Italy,,Toscana,Sarteano,,43.0074953,11.8150192,WGS84,,6X9GX,,Russula heterophylla (Fr.) Fr.,,Fungi,Basidiomycota,Agaricomycetes,Russulales,Russulaceae,Russula,Species,,,,,
OBS7225788,2026-05-04T09:19:10Z,Simone Graziosi,,,,108820,,,Citizens for FunDive,HumanObservation,7225788,,Simone Graziosi,,,individuals,,,,,,,,,,,2024-10-19T22:19:42Z,https://app.plutof.ut.ee/event/view/14713186,26807033,,,2024-10-19,,,Italy,,Toscana,Sarteano,,43.0073565,11.8129201,WGS84,2,3NC62,,Hygrophorus penarioides Jacobsson & E. Larss.,,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,Hygrophorus,Species,,,,,
OBS7225789,2026-05-04T09:19:10Z,Simone Graziosi,,,,108820,,,Citizens for FunDive,HumanObservation,7225789,,Simone Graziosi,,,individuals,,,,,,,,,,Macrolepiota mastoidea,2024-10-19T08:22:00Z,https://app.plutof.ut.ee/event/view/14713217,26807034,,,2024-10-19,,,Italy,,Toscana,Sarteano,,43.0074947,11.8136501,WGS84,,3X5NK,,Macrolepiota mastoidea (Fr.) Singer,,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Macrolepiota,Species,,,,,
OBS7225790,2026-05-04T09:19:10Z,Simone Graziosi,,,,108820,,,Citizens for FunDive,HumanObservation,7225790,,Simone Graziosi,,,individuals,,,,,,,,,,,2024-10-13T07:43:00Z,https://app.plutof.ut.ee/event/view/14712010,26807035,,,2024-10-13,,,Italy,,Emilia-Romagna,Castel D`Aiano,,44.271734,11.0450345,WGS84,,5TZBT,,Amanita caesarea (Scop.) Pers.,,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Amanitaceae,Amanita,Species,,,,,
OBS7225791,2026-05-04T09:19:10Z,Simone Graziosi,,,,108820,,,Citizens for FunDive,HumanObservation,7225791,,Simone Graziosi,,,individuals,,,,,,,,,,,2024-10-04T07:39:00Z,https://app.plutof.ut.ee/event/view/14703996,26807036,,,2024-10-04,,,Italy,,Lombardia,Capo di Ponte,,46.0373376,10.3416359,WGS84,6,65ZG5,,Amanita gemmata (Fr.) Bertill.,,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Amanitaceae,Amanita,Species,,,,,
OBS7225792,2026-05-04T09:19:11Z,Simone Graziosi,,,,108820,,,Citizens for FunDive,HumanObservation,7225792,,Simone Graziosi,,,individuals,,,,,,,,,,,2024-10-04T07:47:00Z,https://app.plutof.ut.ee/event/view/14703997,26807037,,,2024-10-04,,,Italy,,Lombardia,Capo di Ponte,,46.0374155,10.3415839,WGS84,12,65ZB2,,Amanita phalloides (Vaill. ex Fr.) Link,,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Amanitaceae,Amanita,Species,,,,,
